Close Balance Sheet and book Profit or Loss.,貸借対照表と帳簿上の利益または損失を閉じる。
Closed,クローズ
Closing (Cr),クロム（Cr）を閉じる
Closing (Dr),（DR）を閉じる
Closing Account Head,決算ヘッド
Closing Account {0} must be of type 'Liability',アカウント{0}を閉じると、タイプ '責任'でなければなりません
Closing Date,締切日
Closing Fiscal Year,閉会年度
Closing Qty,数量を閉じる
Closing Value,終値
CoA Help,CoAのヘルプ
Code,コード
Cold Calling,売り込み電話
Color,色
Column Break,列の区切り
Comma separated list of email addresses,コンマは、電子メールアドレスのリストを区切り
Comment,コメント
Comments,解説
Commercial,商用版
Commission,委員会
Commission Rate,手数料率
Commission Rate (%),手数料率（％）
Commission on Sales,販売委員会
Commission rate cannot be greater than 100,手数料率は、100を超えることはできません
Communication,コミュニケーション
Communication HTML,通信のHTML
Communication History,通信履歴
Communication log.,通信ログ。
Communications,コミュニケーション
Company,会社
Company (not Customer or Supplier) master.,会社（ないお客様、またはサプライヤ）のマスター。
Company Abbreviation,会社の略
Company Details,会社の詳細情報
Company Email,会社の電子メール
"Company Email ID not found, hence mail not sent",会社の電子メールIDが見つからない、したがって送信されませんメール
Company Info,会社情報
Company Name,（会社名）
Company Settings,会社の設定
Company is missing in warehouses {0},当社は、倉庫にありません{0}
Company is required,当社は必要とされている
Company registration numbers for your reference. Example: VAT Registration Numbers etc.,あなたの参照のための会社の登録番号。例：付加価値税登録番号など
Company registration numbers for your reference. Tax numbers etc.,あなたの参照のための会社の登録番号。税番号など
"Company, Month and Fiscal Year is mandatory",会社、月と年度は必須です
Compensatory Off,代償オフ
Complete,完了
Complete Setup,完全セットアップ
Completed,完了
Completed Production Orders,完成した製造指図
Completed Qty,完成した数量
Completion Date,完了日
Completion Status,完了状況
Computer,コンピュータ
Computers,コンピュータ
Confirmation Date,確定日
Confirmed orders from Customers.,お客様からのご注文確認。
Consider Tax or Charge for,税金や料金を検討
Considered as Opening Balance,開始残高として考え
Considered as an Opening Balance,開始残高として考え
Consultant,コンサルタント
Consulting,コンサルティング
Consumable,消耗品
Consumable Cost,消耗品費
Consumable cost per hour,時間あたりの消耗品のコスト
Consumed Qty,消費された数量
Consumer Products,消費者製品
Contact,お問い合わせ
Contact Control,接触制御
Contact Desc,お問い合わせお得！
Contact Details,連絡先の詳細
Contact Email,連絡先 メール
Contact HTML,お問い合わせのHTML
Contact Info,連絡先情報
Contact Mobile No,お問い合わせモバイルノー
Contact Name,担当者名
Contact No.,お問い合わせ番号
Contact Person,担当者
Contact Type,接触式
Contact master.,連絡先マスター。
Contacts,連絡先
Content,目次
Content Type,コンテンツの種類
Contra Voucher,コントラバウチャー
Contract,契約書
Contract End Date,契約終了日
Contract End Date must be greater than Date of Joining,契約終了日は、参加の日よりも大きくなければならない
Contribution (%),寄与度（％）
Contribution to Net Total,合計額への貢献
Conversion Factor,換算係数
Conversion Factor is required,変換係数が必要とされる
Conversion factor cannot be in fractions,換算係数は、画分にすることはできません
Conversion factor for default Unit of Measure must be 1 in row {0},デフォルトの単位の換算係数は、行の1でなければなりません{0}
Conversion rate cannot be 0 or 1,変換率は0か1にすることはできません
Convert into Recurring Invoice,経常請求書に変換
Convert to Group,グループへの変換
Convert to Ledger,元帳に変換
Converted,変更
Copy From Item Group,項目グループからコピーする
Cosmetics,化粧品
Cost Center,コストセンター
Cost Center Details,センターの詳細を要し
Cost Center Name,コストセンター名
Cost Center is required for 'Profit and Loss' account {0},コストセンターは、「損益」アカウントに必要とされる{0}
Cost Center is required in row {0} in Taxes table for type {1},コストセンターは、タイプ{1}のための税金表の行{0}が必要である
Cost Center with existing transactions can not be converted to group,既存の取引にコストセンターでは、グループに変換することはできません
